GO:0051537	Zm00001eb198320
GO:0051537	Zm00001eb203940
GO:0051537	Zm00001eb204410
GO:0051537	Zm00001eb238370
GO:0051537	Zm00001eb242100
GO:0051537	Zm00001eb257630
GO:0051537	Zm00001eb260140
GO:0051537	Zm00001eb260150
GO:0051537	Zm00001eb260160
GO:0051537	Zm00001eb260500
GO:0051537	Zm00001eb273050
GO:0051537	Zm00001eb278530
GO:0051537	Zm00001eb279900
GO:0051537	Zm00001eb279960
GO:0051537	Zm00001eb320190
GO:0051537	Zm00001eb348290
GO:0051537	Zm00001eb359770
GO:0051537	Zm00001eb362510
GO:0051537	Zm00001eb366870
GO:0051537	Zm00001eb374000
GO:0051537	Zm00001eb421460
GO:0051537	Zm00001eb421930
GO:0051537	Zm00001eb429710
GO:0046537	Zm00001eb015770
GO:0046537	Zm00001eb137710
GO:0046537	Zm00001eb410550
GO:0008663	Zm00001eb176220
GO:0008667	Zm00001eb012060
GO:0008667	Zm00001eb013890
GO:0008667	Zm00001eb035040
GO:0008667	Zm00001eb046850
GO:0008667	Zm00001eb046870
GO:0008667	Zm00001eb063410
GO:0008667	Zm00001eb070900
GO:0008667	Zm00001eb080970
GO:0008667	Zm00001eb084370
GO:0008667	Zm00001eb086000
GO:0008667	Zm00001eb086030
GO:0008667	Zm00001eb090170
GO:0008667	Zm00001eb108670
GO:0008667	Zm00001eb115750
GO:0008667	Zm00001eb115840
GO:0008667	Zm00001eb164340
GO:0008667	Zm00001eb165790
GO:0008667	Zm00001eb165810
GO:0008667	Zm00001eb170400
GO:0008667	Zm00001eb192490
GO:0008667	Zm00001eb212270
GO:0008667	Zm00001eb218390
GO:0008667	Zm00001eb241560
GO:0008667	Zm00001eb243890
GO:0008667	Zm00001eb294750
GO:0008667	Zm00001eb300950
GO:0008667	Zm00001eb305490
GO:0008667	Zm00001eb309910
GO:0008667	Zm00001eb326350
GO:0008667	Zm00001eb330010
GO:0008667	Zm00001eb363620
GO:0008667	Zm00001eb386150
GO:0008667	Zm00001eb387330
GO:0008667	Zm00001eb396660
GO:0008667	Zm00001eb420880
GO:0008667	Zm00001eb430820
GO:0043715	Zm00001eb169620
GO:0047254	Zm00001eb033030
GO:0047254	Zm00001eb165590
GO:0052907	Zm00001eb208320
GO:0035798	Zm00001eb042530
GO:0003848	Zm00001eb319990
GO:0008685	Zm00001eb108310
GO:0008685	Zm00001eb187250
GO:0008685	Zm00001eb187260
GO:0008685	Zm00001eb250670
GO:0008685	Zm00001eb326360
GO:0050518	Zm00001eb145390
GO:0050518	Zm00001eb365960
GO:0008677	Zm00001eb303710
GO:0043716	Zm00001eb169620
GO:0047545	Zm00001eb093570
GO:0003852	Zm00001eb019200
GO:0003852	Zm00001eb093160
GO:0003852	Zm00001eb196510
GO:0003852	Zm00001eb405040
GO:0051741	Zm00001eb031790
GO:0051741	Zm00001eb251860
GO:0016706	Zm00001eb025210
GO:0016706	Zm00001eb164860
GO:0016706	Zm00001eb229050
GO:0050532	Zm00001eb302420
GO:0008425	Zm00001eb347960
GO:0008425	Zm00001eb347990
GO:0008425	Zm00001eb348020
GO:0008425	Zm00001eb348030
GO:0008425	Zm00001eb348180
GO:0008425	Zm00001eb376720
GO:0051538	Zm00001eb063460
GO:0051538	Zm00001eb166270
GO:0051538	Zm00001eb173490
GO:0051538	Zm00001eb179950
GO:0008441	Zm00001eb192000
GO:0008441	Zm00001eb409060
GO:0008441	Zm00001eb409080
GO:0008686	Zm00001eb033400
GO:0008686	Zm00001eb182780
GO:0008686	Zm00001eb244650
GO:0008686	Zm00001eb245110
GO:0008686	Zm00001eb351390
GO:0004114	Zm00001eb177080
GO:0051744	Zm00001eb016830
GO:0043138	Zm00001eb026880
GO:0043138	Zm00001eb165270
GO:0043138	Zm00001eb166490
GO:0043138	Zm00001eb201140
GO:0008408	Zm00001eb004370
GO:0008408	Zm00001eb022860
GO:0008408	Zm00001eb036230
GO:0008408	Zm00001eb042610
GO:0008408	Zm00001eb047500
GO:0008408	Zm00001eb051390
GO:0008408	Zm00001eb088960
GO:0008408	Zm00001eb096690
GO:0008408	Zm00001eb135070
GO:0008408	Zm00001eb141950
GO:0008408	Zm00001eb146610
GO:0008408	Zm00001eb147670
GO:0008408	Zm00001eb153910
GO:0008408	Zm00001eb156970
GO:0008408	Zm00001eb157800
GO:0008408	Zm00001eb159970
GO:0008408	Zm00001eb179700
GO:0008408	Zm00001eb201340
GO:0008408	Zm00001eb239270
GO:0008408	Zm00001eb241860
GO:0008408	Zm00001eb298500
GO:0008408	Zm00001eb322610
GO:0008408	Zm00001eb330170
GO:0008408	Zm00001eb340390
GO:0008408	Zm00001eb347420
GO:0008408	Zm00001eb348060
GO:0008408	Zm00001eb356940
GO:0008408	Zm00001eb359560
GO:0008408	Zm00001eb370840
GO:0008408	Zm00001eb383790
GO:0008408	Zm00001eb414740
GO:0008408	Zm00001eb416680
GO:0008408	Zm00001eb431790
GO:0008296	Zm00001eb002330
GO:0008296	Zm00001eb014130
GO:0008296	Zm00001eb069270
GO:0008296	Zm00001eb117460
GO:0008296	Zm00001eb171920
GO:0008296	Zm00001eb201340
GO:0000175	Zm00001eb002260
GO:0000175	Zm00001eb004370
GO:0000175	Zm00001eb036230
GO:0000175	Zm00001eb047500
GO:0000175	Zm00001eb179840
GO:0000175	Zm00001eb194140
GO:0000175	Zm00001eb247190
GO:0000175	Zm00001eb300920
GO:0000175	Zm00001eb424430
GO:0000175	Zm00001eb424440
GO:0003854	Zm00001eb006380
GO:0003854	Zm00001eb012580
GO:0003854	Zm00001eb012590
GO:0003854	Zm00001eb019480
GO:0003854	Zm00001eb019510
GO:0003854	Zm00001eb041400
GO:0003854	Zm00001eb042670
GO:0003854	Zm00001eb043460
GO:0003854	Zm00001eb047980
GO:0003854	Zm00001eb098110
GO:0003854	Zm00001eb102790
GO:0003854	Zm00001eb126780
GO:0003854	Zm00001eb130620
GO:0003854	Zm00001eb148640
GO:0003854	Zm00001eb155810
GO:0003854	Zm00001eb158860
GO:0003854	Zm00001eb179730
GO:0003854	Zm00001eb209990
GO:0003854	Zm00001eb234090
GO:0003854	Zm00001eb278370
GO:0003854	Zm00001eb284390
GO:0003854	Zm00001eb285660
GO:0003854	Zm00001eb296550
GO:0003854	Zm00001eb307060
GO:0003854	Zm00001eb308150
GO:0003854	Zm00001eb319250
GO:0003854	Zm00001eb333550
GO:0003854	Zm00001eb344520
GO:0003854	Zm00001eb346580
GO:0003854	Zm00001eb359110
GO:0003854	Zm00001eb368100
GO:0003854	Zm00001eb374410
GO:0003854	Zm00001eb387930
GO:0003854	Zm00001eb396490
GO:0003854	Zm00001eb397360
GO:0003854	Zm00001eb397570
GO:0003854	Zm00001eb397580
GO:0004028	Zm00001eb201330
GO:0033707	Zm00001eb010040
GO:0003855	Zm00001eb131900
GO:0003855	Zm00001eb137730
GO:0003855	Zm00001eb410660
GO:0003856	Zm00001eb103800
GO:0003856	Zm00001eb331970
GO:0003856	Zm00001eb402270
GO:0047560	Zm00001eb188220
GO:0003849	Zm00001eb011870
GO:0003849	Zm00001eb018960
GO:0003849	Zm00001eb026910
GO:0003849	Zm00001eb032410
GO:0003849	Zm00001eb040990
GO:0003849	Zm00001eb109620
GO:0003849	Zm00001eb157510
GO:0003849	Zm00001eb164190
GO:0003849	Zm00001eb199100
GO:0003849	Zm00001eb218070
GO:0003849	Zm00001eb284030
GO:0003849	Zm00001eb309680
GO:0003849	Zm00001eb327800
GO:0003849	Zm00001eb367090
GO:0008676	Zm00001eb138330
GO:0008690	Zm00001eb343610
GO:0003857	Zm00001eb203470
GO:0003857	Zm00001eb237380
GO:0003857	Zm00001eb237390
GO:0003857	Zm00001eb285730
GO:0003857	Zm00001eb340720
GO:0003857	Zm00001eb369580
GO:0003858	Zm00001eb182460
GO:0008692	Zm00001eb203470
GO:0036192	Zm00001eb165560
GO:0008442	Zm00001eb224720
GO:0003860	Zm00001eb023080
GO:0003861	Zm00001eb208760
GO:0003862	Zm00001eb076030
GO:0003862	Zm00001eb434270
GO:0006666	Zm00001eb188220
GO:0003864	Zm00001eb339000
GO:0004316	Zm00001eb241560
GO:0004316	Zm00001eb387330
GO:0004316	Zm00001eb420880
GO:0004315	Zm00001eb045460
GO:0004315	Zm00001eb068760
GO:0004315	Zm00001eb113410
GO:0004315	Zm00001eb129120
GO:0004315	Zm00001eb129160
GO:0004315	Zm00001eb129220
GO:0004315	Zm00001eb129240
GO:0004315	Zm00001eb200030
GO:0004315	Zm00001eb200040
GO:0004315	Zm00001eb200050
GO:0004315	Zm00001eb305800
GO:0004315	Zm00001eb322090
GO:0004315	Zm00001eb322120
GO:0004315	Zm00001eb431950
GO:0003866	Zm00001eb378020
GO:0016158	Zm00001eb398010
GO:0042781	Zm00001eb203810
GO:0051539	Zm00001eb001600
GO:0051539	Zm00001eb002960
GO:0051539	Zm00001eb007700
GO:0051539	Zm00001eb008140
GO:0051539	Zm00001eb013830
GO:0051539	Zm00001eb015070
GO:0051539	Zm00001eb030940
GO:0051539	Zm00001eb037230
GO:0051539	Zm00001eb039090
GO:0051539	Zm00001eb039120
GO:0051539	Zm00001eb039140
GO:0051539	Zm00001eb039200
GO:0051539	Zm00001eb039310
GO:0051539	Zm00001eb041620
GO:0051539	Zm00001eb043590
GO:0051539	Zm00001eb051140
GO:0051539	Zm00001eb051950
GO:0051539	Zm00001eb055050
GO:0051539	Zm00001eb056240
GO:0051539	Zm00001eb057200
GO:0051539	Zm00001eb059090
GO:0051539	Zm00001eb059170
GO:0051539	Zm00001eb066470
GO:0051539	Zm00001eb075910
GO:0051539	Zm00001eb079280
GO:0051539	Zm00001eb081090
GO:0051539	Zm00001eb082600
GO:0051539	Zm00001eb089800
GO:0051539	Zm00001eb105870
GO:0051539	Zm00001eb110430
GO:0051539	Zm00001eb114790
GO:0051539	Zm00001eb130060
GO:0051539	Zm00001eb132830
GO:0051539	Zm00001eb152040
GO:0051539	Zm00001eb154640
GO:0051539	Zm00001eb170730
GO:0051539	Zm00001eb171440
GO:0051539	Zm00001eb173490
GO:0051539	Zm00001eb175520
GO:0051539	Zm00001eb175970
GO:0051539	Zm00001eb179700
GO:0051539	Zm00001eb183970
GO:0051539	Zm00001eb185670
GO:0051539	Zm00001eb193660
GO:0051539	Zm00001eb198320
GO:0051539	Zm00001eb198760
GO:0051539	Zm00001eb201220
GO:0051539	Zm00001eb201340
GO:0051539	Zm00001eb202980
GO:0051539	Zm00001eb208760
GO:0051539	Zm00001eb230780
GO:0051539	Zm00001eb241240
GO:0051539	Zm00001eb241310
GO:0051539	Zm00001eb244230
GO:0051539	Zm00001eb248360
GO:0051539	Zm00001eb261940
GO:0051539	Zm00001eb289030
GO:0051539	Zm00001eb292100
GO:0051539	Zm00001eb329270
GO:0051539	Zm00001eb349680
GO:0051539	Zm00001eb361610
GO:0051539	Zm00001eb370140
GO:0051539	Zm00001eb406830
GO:0051539	Zm00001eb422680
GO:0051539	Zm00001eb435030
GO:0051539	Zm00001eb435210
GO:0051539	Zm00001eb435410
GO:0051539	Zm00001eb435670
GO:0051539	Zm00001eb437200
GO:0051539	Zm00001eb440980
GO:0050515	Zm00001eb150630
GO:0097007	Zm00001eb117370
GO:0004134	Zm00001eb002650
GO:0004134	Zm00001eb016430
GO:0004134	Zm00001eb020810
GO:0004134	Zm00001eb197360
GO:0004134	Zm00001eb328070
GO:0004134	Zm00001eb329980
GO:0008124	Zm00001eb063250
GO:0008124	Zm00001eb108920
GO:0008124	Zm00001eb157590
GO:0008124	Zm00001eb165000
GO:0008124	Zm00001eb327220
GO:0080065	Zm00001eb164330
GO:0003867	Zm00001eb171190
GO:0003867	Zm00001eb193020
GO:0016207	Zm00001eb040790
GO:0016207	Zm00001eb178360
GO:0016207	Zm00001eb187910
GO:0051745	Zm00001eb056240
GO:0046429	Zm00001eb246530
GO:0002083	Zm00001eb190740
GO:0047293	Zm00001eb190740
GO:0008412	Zm00001eb190740
GO:0003868	Zm00001eb232960
GO:0003868	Zm00001eb304950
GO:0008839	Zm00001eb001140
GO:0008839	Zm00001eb176170
GO:0008839	Zm00001eb398800
GO:0008840	Zm00001eb073410
GO:0008840	Zm00001eb389290
GO:0035312	Zm00001eb007010
GO:0035312	Zm00001eb092970
GO:0035312	Zm00001eb100110
GO:0035312	Zm00001eb174320
GO:0043139	Zm00001eb049300
GO:0043139	Zm00001eb107710
GO:0043139	Zm00001eb208840
GO:0043139	Zm00001eb274090
GO:0008409	Zm00001eb064770
GO:0004534	Zm00001eb007010
GO:0004534	Zm00001eb127930
GO:0004534	Zm00001eb171750
GO:0004534	Zm00001eb197550
GO:0008703	Zm00001eb240960
GO:0017108	Zm00001eb043410
GO:0017108	Zm00001eb072560
GO:0030272	Zm00001eb107660
GO:0015231	Zm00001eb016520
GO:0003871	Zm00001eb032290
GO:0003871	Zm00001eb052750
GO:0003871	Zm00001eb218320
GO:0008253	Zm00001eb059100
GO:0008253	Zm00001eb218510
GO:0008253	Zm00001eb374160
GO:0017168	Zm00001eb021240
GO:0006015	Zm00001eb000180
GO:0006015	Zm00001eb188960
GO:0042791	Zm00001eb007290
GO:0042791	Zm00001eb047190
GO:0042791	Zm00001eb102320
GO:0008097	Zm00001eb002520
GO:0008097	Zm00001eb005360
GO:0008097	Zm00001eb023240
GO:0008097	Zm00001eb053740
GO:0008097	Zm00001eb063340
GO:0008097	Zm00001eb144760
GO:0008097	Zm00001eb187680
GO:0008097	Zm00001eb219090
GO:0008097	Zm00001eb357570
GO:0008097	Zm00001eb365710
GO:0070260	Zm00001eb043220
GO:0070260	Zm00001eb048580
GO:0000906	Zm00001eb068110
GO:0003873	Zm00001eb013550
GO:0003873	Zm00001eb282250
GO:0003872	Zm00001eb041270
GO:0003872	Zm00001eb043000
GO:0003872	Zm00001eb048390
GO:0003872	Zm00001eb099530
GO:0003872	Zm00001eb109160
GO:0003872	Zm00001eb121310
GO:0003872	Zm00001eb153820
GO:0003872	Zm00001eb153830
GO:0003872	Zm00001eb174380
GO:0003872	Zm00001eb188910
GO:0003872	Zm00001eb252630
GO:0003872	Zm00001eb270890
GO:0003872	Zm00001eb273400
GO:0003872	Zm00001eb280120
GO:0003872	Zm00001eb281610
GO:0003872	Zm00001eb284270
GO:0003872	Zm00001eb293530
GO:0003872	Zm00001eb309240
GO:0003872	Zm00001eb321510
GO:0003872	Zm00001eb321520
GO:0003872	Zm00001eb337520
GO:0003872	Zm00001eb350090
GO:0003872	Zm00001eb353260
GO:0003872	Zm00001eb354160
GO:0003872	Zm00001eb358830
GO:0003872	Zm00001eb371740
GO:0003872	Zm00001eb376780
GO:0003872	Zm00001eb381920
GO:0003872	Zm00001eb424620
GO:0017057	Zm00001eb020090
GO:0017057	Zm00001eb040260
GO:0017057	Zm00001eb103260
GO:0017057	Zm00001eb326960
GO:0035998	Zm00001eb067370
GO:0090415	Zm00001eb038650
GO:0036261	Zm00001eb019330
GO:0006370	Zm00001eb054690
GO:0006370	Zm00001eb090670
GO:0006370	Zm00001eb168410
GO:0009452	Zm00001eb019330
GO:0008312	Zm00001eb009670
GO:0008312	Zm00001eb021210
GO:0008312	Zm00001eb066670
GO:0008312	Zm00001eb070260
GO:0008312	Zm00001eb081370
GO:0008312	Zm00001eb081410
GO:0008312	Zm00001eb145240
GO:0008312	Zm00001eb151790
GO:0008312	Zm00001eb178930
GO:0008312	Zm00001eb197120
GO:0008312	Zm00001eb202340
GO:0008312	Zm00001eb281280
GO:0008312	Zm00001eb292390
GO:0008312	Zm00001eb327290
GO:0008312	Zm00001eb370100
GO:0008312	Zm00001eb379840
GO:0008312	Zm00001eb406840
GO:0016719	Zm00001eb302940
GO:0030686	Zm00001eb015920
GO:0030686	Zm00001eb028000
GO:0030686	Zm00001eb062330
GO:0030686	Zm00001eb103160
GO:0030686	Zm00001eb186470
GO:0010158	Zm00001eb032110
GO:0010158	Zm00001eb041890
GO:0010158	Zm00001eb043940
GO:0010158	Zm00001eb051310
GO:0010158	Zm00001eb058610
GO:0010158	Zm00001eb058630
GO:0010158	Zm00001eb075520
GO:0010158	Zm00001eb172240
GO:0010158	Zm00001eb179290
GO:0010158	Zm00001eb187880
GO:0015410	Zm00001eb056130
GO:0015462	Zm00001eb090990
GO:0010427	Zm00001eb013780
GO:0010427	Zm00001eb014000
GO:0010427	Zm00001eb014010
GO:0010427	Zm00001eb024490
GO:0010427	Zm00001eb204180
GO:0009688	Zm00001eb060250
GO:0009688	Zm00001eb081460
GO:0009688	Zm00001eb423570
GO:0009687	Zm00001eb053130
GO:0009738	Zm00001eb005840
GO:0009738	Zm00001eb012040
GO:0009738	Zm00001eb013780
GO:0009738	Zm00001eb014000
GO:0009738	Zm00001eb014010
GO:0009738	Zm00001eb024490
GO:0009738	Zm00001eb038010
GO:0009738	Zm00001eb105590
GO:0009738	Zm00001eb118230
GO:0009738	Zm00001eb176680
GO:0009738	Zm00001eb204180
GO:0003987	Zm00001eb084450
GO:0003987	Zm00001eb242380
GO:0003984	Zm00001eb112480
GO:0003984	Zm00001eb180890
GO:0003984	Zm00001eb184310
GO:0003984	Zm00001eb241810
GO:0003984	Zm00001eb246720
GO:0005948	Zm00001eb180890
GO:1990610	Zm00001eb184310
GO:0006085	Zm00001eb099100
GO:0019427	Zm00001eb084450
GO:0019427	Zm00001eb242380
GO:0006086	Zm00001eb031900
GO:0006086	Zm00001eb036940
GO:0006086	Zm00001eb050410
GO:0006086	Zm00001eb061570
GO:0006086	Zm00001eb084130
GO:0006086	Zm00001eb089020
GO:0006086	Zm00001eb102550
GO:0006086	Zm00001eb194780
GO:0006086	Zm00001eb205190
GO:0006086	Zm00001eb254060
GO:0006086	Zm00001eb317910
GO:0006086	Zm00001eb371680
GO:0003985	Zm00001eb019210
GO:0003985	Zm00001eb033060
GO:0003988	Zm00001eb059590
GO:0003989	Zm00001eb028920
GO:0003989	Zm00001eb031330
GO:0003989	Zm00001eb086560
GO:0003989	Zm00001eb189990
GO:0003989	Zm00001eb223980
GO:0003989	Zm00001eb419400
GO:0006084	Zm00001eb001340
GO:0004042	Zm00001eb012670
GO:0004042	Zm00001eb074610
GO:0004042	Zm00001eb186530
GO:0004042	Zm00001eb325850
GO:0004042	Zm00001eb404710
GO:0008126	Zm00001eb064230
GO:0008375	Zm00001eb003670
GO:0008375	Zm00001eb009690
GO:0008375	Zm00001eb012070
GO:0008375	Zm00001eb012530
GO:0008375	Zm00001eb021950
GO:0008375	Zm00001eb032020
GO:0008375	Zm00001eb033150
GO:0008375	Zm00001eb047520
GO:0008375	Zm00001eb053580
GO:0008375	Zm00001eb056180
GO:0008375	Zm00001eb056190
GO:0008375	Zm00001eb056200
GO:0008375	Zm00001eb064460
GO:0008375	Zm00001eb071400
GO:0008375	Zm00001eb078300
GO:0008375	Zm00001eb100910
GO:0008375	Zm00001eb120610
GO:0008375	Zm00001eb125170
GO:0008375	Zm00001eb125190
GO:0008375	Zm00001eb125810
GO:0008375	Zm00001eb134140
GO:0008375	Zm00001eb146060
GO:0008375	Zm00001eb155920
GO:0008375	Zm00001eb173080
GO:0008375	Zm00001eb204130
GO:0008375	Zm00001eb206910
GO:0008375	Zm00001eb218590
GO:0008375	Zm00001eb226850
GO:0008375	Zm00001eb233490
GO:0008375	Zm00001eb238210
GO:0008375	Zm00001eb260460
GO:0008375	Zm00001eb272940
GO:0008375	Zm00001eb274600
GO:0008375	Zm00001eb276760
GO:0008375	Zm00001eb300280
GO:0008375	Zm00001eb305740
GO:0008375	Zm00001eb309330
GO:0008375	Zm00001eb334920
GO:0008375	Zm00001eb345880
GO:0008375	Zm00001eb354090
GO:0008375	Zm00001eb370070
GO:0008375	Zm00001eb385590
GO:0008375	Zm00001eb389650
GO:0008375	Zm00001eb397620
GO:0008375	Zm00001eb414090
GO:0008375	Zm00001eb416550
GO:0008375	Zm00001eb421090
GO:0008375	Zm00001eb430510
GO:0008375	Zm00001eb434580
GO:0003991	Zm00001eb074610
GO:0003991	Zm00001eb186530
GO:0018773	Zm00001eb053490
GO:0018773	Zm00001eb063500
GO:0018773	Zm00001eb097870
GO:0017096	Zm00001eb172420
GO:0016407	Zm00001eb022160
GO:0016407	Zm00001eb047540
GO:0016407	Zm00001eb078390
GO:0016407	Zm00001eb089480
GO:0003993	Zm00001eb010130
GO:0003993	Zm00001eb010140
GO:0003993	Zm00001eb015870
GO:0003993	Zm00001eb029530
GO:0003993	Zm00001eb036930
GO:0003993	Zm00001eb039610
GO:0003993	Zm00001eb048820
GO:0003993	Zm00001eb053420
GO:0003993	Zm00001eb053560
GO:0003993	Zm00001eb062330
GO:0003993	Zm00001eb064450
GO:0003993	Zm00001eb085600
GO:0003993	Zm00001eb086200
GO:0003993	Zm00001eb105030
GO:0003993	Zm00001eb151610
GO:0003993	Zm00001eb151650
GO:0003993	Zm00001eb176760
GO:0003993	Zm00001eb201680
GO:0003993	Zm00001eb202100
GO:0003993	Zm00001eb270230
GO:0003993	Zm00001eb277460
GO:0003993	Zm00001eb283450
GO:0003993	Zm00001eb283460
GO:0003993	Zm00001eb297600
GO:0003993	Zm00001eb298570
GO:0003993	Zm00001eb330770
GO:0003993	Zm00001eb350080
GO:0003993	Zm00001eb369460
GO:0003993	Zm00001eb369470
GO:0003993	Zm00001eb377540
GO:0003993	Zm00001eb387030
GO:0003993	Zm00001eb400210
GO:0003993	Zm00001eb406620
GO:0003993	Zm00001eb410860
GO:0003993	Zm00001eb421880
